Chr	Start	End	Length	Abs_summit	Pileup	Fold_enrichment	Pvalue	Name
chromosome_2	2607786	2608026	241	2607903	131	1.3351	2.69676	peak_822
chromosome_2	2776598	2777062	465	2776673	145	1.4767	4.88462	peak_823
chromosome_2	2778741	2779165	425	2779042	195	1.71268	11.10548	peak_824
chromosome_2	2781275	2782186	912	2781724	196	1.8053	13.11603	peak_825
chromosome_2	2782913	2784629	1717	2783523	205	2.02951	18.66639	peak_826
chromosome_2	2784874	2786158	1285	2786015	161	1.56309	6.77126	peak_827
chromosome_2	2802681	2803684	1004	2803044	186	1.86514	13.70171	peak_828
chromosome_2	2808123	2808644	522	2808236	190	1.56402	7.87751	peak_829
chromosome_2	2809140	2810566	1427	2810191	188	1.80268	12.56612	peak_830
chromosome_2	2812082	2815489	3408	2812921	200	2.00053	17.61115	peak_831
chromosome_2	2816431	2817133	703	2816556	154	1.47637	5.14731	peak_832
chromosome_2	2831512	2833100	1589	2832285	202	2.05322	18.93065	peak_833
chromosome_2	2833487	2835746	2260	2834798	239	2.42745	31.77262	peak_834
chromosome_2	2835975	2837681	1707	2837305	237	2.40722	31.01232	peak_835
chromosome_2	2838750	2842687	3938	2842443	242	1.79057	15.57856	peak_836
chromosome_2	2843397	2844564	1168	2843854	271	2.03979	24.60889	peak_837
chromosome_2	2845229	2861367	16139	2850494	316	3.20626	65.98681	peak_838
chromosome_2	2861647	2867217	5571	2865734	295	2.96981	55.098	peak_839
chromosome_2	2867534	2871038	3505	2870442	382	3.66871	95.0914	peak_840
chromosome_2	2871608	2872488	881	2872325	188	1.90757	14.71243	peak_841
chromosome_2	2872882	2874612	1731	2874099	236	2.39711	30.63472	peak_842
chromosome_2	2874926	2884050	9125	2880647	261	2.64997	40.60096	peak_843
chromosome_2	2884436	2895517	11082	2889623	288	2.92306	52.51375	peak_844
chromosome_2	2895915	2896938	1024	2896703	227	2.30608	27.31992	peak_845
chromosome_2	2897235	2898189	955	2897515	214	2.10716	21.24231	peak_846
chromosome_2	2898508	2899382	875	2899185	170	1.72956	10.10118	peak_847
chromosome_2	2899656	2901292	1637	2900900	184	1.87116	13.68568	peak_848
chromosome_2	2901578	2903355	1778	2902392	226	2.29597	26.96099	peak_849
chromosome_2	2903620	2903927	308	2903766	158	1.60819	7.39844	peak_850
chromosome_2	2904332	2908282	3951	2905547	227	2.30608	27.31992	peak_851
chromosome_2	2908626	2914304	5679	2911852	370	3.75244	94.79986	peak_852
chromosome_2	2915352	2915842	491	2915722	157	1.59807	7.18939	peak_853
chromosome_2	2938720	2941887	3168	2939346	217	1.92479	17.22285	peak_854
chromosome_2	2957814	2960050	2237	2958479	195	1.7769	12.45222	peak_855
chromosome_2	2962770	2963647	878	2963379	232	2.35665	29.14271	peak_856
chromosome_2	2963957	2965219	1263	2964319	178	1.70296	10.03059	peak_857
chromosome_2	2965978	2966616	639	2966221	200	1.92536	15.96807	peak_858
chromosome_2	2966882	2969633	2752	2967554	283	2.83262	49.11363	peak_859
chromosome_2	2970301	2972346	2046	2970853	209	2.01157	18.6058	peak_860
chromosome_2	2996757	3000920	4164	3000214	224	2.27574	26.24877	peak_861
chromosome_2	3002384	3004349	1966	3003565	244	2.44921	32.96844	peak_862
chromosome_2	3005450	3006002	553	3005745	166	1.6891	9.16107	peak_863
chromosome_2	3007001	3008561	1561	3007893	253	2.05996	23.60492	peak_864
chromosome_2	3009256	3015798	6543	3013631	326	3.30741	71.05461	peak_865
chromosome_2	3016028	3045073	29046	3044550	325	3.23248	68.60698	peak_866
chromosome_2	3046428	3047112	685	3046669	244	2.47803	33.70482	peak_867
chromosome_2	3048870	3049258	389	3048965	182	1.85093	13.14634	peak_868
chromosome_2	3052734	3054032	1299	3053518	238	2.41734	31.39161	peak_869
chromosome_2	3054765	3058038	3274	3057043	252	2.55894	36.88861	peak_870
chromosome_2	3058445	3060078	1634	3059077	209	2.09454	20.49207	peak_871
chromosome_2	3061557	3062414	858	3062230	187	1.90151	14.51138	peak_872
chromosome_2	3062677	3096110	33434	3063522	330	3.34786	73.1172	peak_873
chromosome_2	3106021	3106776	756	3106181	194	1.85737	14.08617	peak_874
chromosome_2	3109257	3110828	1572	3109573	190	1.93185	15.35668	peak_875
chromosome_2	3111069	3114261	3193	3113960	248	2.48353	34.38398	peak_876
chromosome_2	3114507	3115708	1202	3115359	236	2.29619	28.10398	peak_877
chromosome_2	3116026	3128573	12548	3121788	267	2.71066	43.1513	peak_878
chromosome_2	3128804	3137541	8738	3136550	310	3.14558	63.00841	peak_879
chromosome_2	3137771	3149850	12080	3141020	340	3.44901	78.36286	peak_880
chromosome_2	3150148	3162578	12431	3154887	265	2.69043	42.29472	peak_881
chromosome_2	3166315	3167497	1183	3167153	166	1.54714	6.68559	peak_882
chromosome_2	3219791	3221379	1589	3220975	216	1.99941	18.90493	peak_883
chromosome_2	3222421	3223126	706	3222585	188	1.89293	14.41146	peak_884
chromosome_2	3224245	3224798	554	3224524	230	1.99789	20.01534	peak_885
chromosome_2	3226802	3228413	1612	3227104	214	1.88845	16.15708	peak_886
chromosome_2	3228670	3228976	307	3228752	156	1.58796	6.98288	peak_887
chromosome_2	3230910	3231170	261	3231169	131	1.21413	1.38996	peak_888
chromosome_2	3245151	3249197	4047	3247483	205	1.88778	15.50483	peak_889
chromosome_2	3251189	3251615	427	3251502	160	1.62842	7.82422	peak_890
chromosome_2	3254866	3258019	3154	3256228	205	2.08356	19.8712	peak_891
chromosome_2	3258472	3260439	1968	3259340	261	2.22061	28.83557	peak_892
chromosome_2	3261104	3261569	466	3261483	161	1.63853	8.04078	peak_893
chromosome_2	3263745	3266618	2874	3266005	253	2.35313	31.57298	peak_894
chromosome_2	3266902	3268122	1221	3267189	238	2.19019	25.6253	peak_895
chromosome_2	3270330	3272016	1687	3270526	197	1.96329	16.55979	peak_896
chromosome_2	3273930	3274813	884	3274139	174	1.77002	11.0793	peak_897
chromosome_2	3279504	3280413	910	3279807	235	2.387	30.25908	peak_898
chromosome_2	3280718	3281798	1081	3281403	188	1.91162	14.79102	peak_899
chromosome_2	3282166	3284010	1845	3283954	200	1.56274	8.22973	peak_900
chromosome_2	3287264	3287813	550	3287553	229	1.99945	19.9713	peak_901
chromosome_2	3288652	3292254	3603	3290560	201	2.01475	18.00715	peak_902
chromosome_2	3294870	3296983	2114	3295421	284	2.8826	50.68005	peak_903
chromosome_2	3297332	3298200	869	3298160	151	1.49839	5.39279	peak_904
chromosome_2	3299549	3303448	3900	3302177	257	2.5733	37.98032	peak_905
chromosome_2	3303699	3307597	3899	3304130	281	2.42658	37.10445	peak_906
chromosome_2	3309917	3310818	902	3310418	159	1.6183	7.61006	peak_907
chromosome_2	3315367	3316623	1257	3315687	182	1.65904	9.3864	peak_908
chromosome_2	3317240	3321108	3869	3319490	230	1.96772	19.25892	peak_909
chromosome_2	3323412	3324337	926	3323812	192	1.83615	13.50766	peak_910
chromosome_2	3336500	3338853	2354	3337014	192	1.6778	10.23683	peak_911
chromosome_2	3353123	3354929	1807	3353591	195	1.88815	14.80415	peak_912
chromosome_2	3355280	3356476	1197	3355886	205	2.06683	19.50404	peak_913
chromosome_2	3357045	3357603	559	3357164	159	1.55909	6.6274	peak_914
chromosome_2	3357833	3359234	1402	3358754	237	2.04796	21.87629	peak_915
chromosome_2	3361308	3362607	1300	3362020	222	2.1055	21.95332	peak_916
chromosome_2	3363485	3366012	2528	3364391	268	2.31471	32.2733	peak_917
chromosome_2	3369012	3370251	1240	3369848	191	1.94196	15.64272	peak_918
chromosome_2	3380009	3380945	937	3380459	215	1.83995	15.0924	peak_919
chromosome_2	3382049	3383595	1547	3382829	231	2.07	21.90489	peak_920
chromosome_2	3386166	3394588	8423	3387045	359	3.64118	88.65208	peak_921
chromosome_2	3395022	3396067	1046	3395233	215	2.18471	23.1388	peak_922
chromosome_2	3396475	3404759	8285	3398005	286	2.90283	51.59408	peak_923
chromosome_2	3405179	3410288	5110	3406578	286	2.89668	51.42652	peak_924
chromosome_2	3410772	3424277	13506	3414945	318	3.16307	65.11424	peak_925
chromosome_2	3424506	3425115	610	3424662	191	1.94196	15.64272	peak_926
chromosome_2	3425358	3427614	2257	3426268	233	2.36677	29.51302	peak_927
chromosome_2	3428072	3443994	15923	3429550	300	3.04443	58.15453	peak_928
chromosome_2	3444321	3446561	2241	3445845	412	4.10671	117.25848	peak_929
chromosome_2	3447536	3453685	6150	3451859	243	2.11032	24.04563	peak_930
chromosome_2	3454095	3461609	7515	3456694	276	2.80169	47.08237	peak_931
chromosome_2	3461846	3467595	5750	3464724	238	2.28935	28.15873	peak_932
chromosome_2	3467889	3476363	8475	3470413	262	2.66008	41.02197	peak_933
chromosome_2	3478160	3480320	2161	3479525	189	1.92173	15.07278	peak_934
chromosome_2	3480554	3481187	634	3480710	168	1.70933	9.62633	peak_935
chromosome_2	3491956	3492997	1042	3492795	179	1.49565	6.2241	peak_936
chromosome_2	3494007	3495685	1679	3494389	209	1.96703	17.59019	peak_937
chromosome_2	3496255	3497236	982	3496441	179	1.47394	5.8398	peak_938
chromosome_2	3498174	3498432	259	3498272	151	1.53739	5.98943	peak_939
chromosome_2	3498969	3500258	1290	3500020	204	1.90963	15.92238	peak_940
chromosome_2	3500513	3500890	378	3500669	145	1.43091	4.23202	peak_941
chromosome_2	3503062	3504408	1347	3503556	216	2.19482	23.47664	peak_942
chromosome_2	3506002	3507001	1000	3506472	222	2.06594	21.00095	peak_943
chromosome_2	3508427	3508912	486	3508726	153	1.54632	6.20084	peak_944
chromosome_2	3509300	3510085	786	3509563	149	1.50737	5.46288	peak_945
chromosome_2	3512554	3513829	1276	3513223	215	2.1593	22.55005	peak_946
chromosome_2	3514460	3515532	1073	3514959	181	1.83411	12.7508	peak_947
chromosome_2	3517139	3517887	749	3517307	184	1.81314	12.52716	peak_948
chromosome_2	3518129	3518529	401	3518319	161	1.44543	4.86633	peak_949
chromosome_2	3520352	3521578	1227	3520586	228	2.3162	27.68057	peak_950
chromosome_2	3525475	3527036	1562	3526859	181	1.84082	12.88004	peak_951
chromosome_2	3527641	3528603	963	3528354	162	1.64865	8.25993	peak_952
chromosome_2	3536619	3537324	706	3536841	172	1.64782	8.7061	peak_953
chromosome_2	3540234	3540933	700	3540734	209	1.86388	15.24532	peak_954
chromosome_2	3541522	3542815	1294	3541790	217	1.9554	17.94761	peak_955
chromosome_2	3543895	3544221	327	3544108	157	1.5713	6.75372	peak_956
chromosome_2	3545302	3546191	890	3545644	249	2.32882	30.45115	peak_957
chromosome_2	3547032	3547346	315	3547229	137	1.25108	1.82943	peak_958
chromosome_2	3563190	3563478	289	3563312	157	1.54643	6.34983	peak_959
chromosome_2	3573379	3573681	303	3573583	134	1.36544	3.11814	peak_960
chromosome_2	3574929	3575915	987	3575389	187	1.78067	12.05884	peak_961
chromosome_2	3580175	3581127	953	3580981	193	1.96219	16.22162	peak_962
chromosome_2	3581563	3583230	1668	3582271	343	3.47935	79.95946	peak_963
chromosome_2	3583570	3584852	1283	3583710	183	1.86105	13.41492	peak_964
chromosome_2	3585613	3588081	2469	3587500	405	3.68071	101.0888	peak_965
chromosome_2	3588368	3591003	2636	3589257	346	3.50969	81.56678	peak_966
chromosome_2	3591291	3591688	398	3591409	139	1.41601	3.87859	peak_967
chromosome_2	3592504	3600276	7773	3594960	243	2.46791	33.31479	peak_968
chromosome_2	3600512	3602855	2344	3601353	344	3.48946	80.49403	peak_969
chromosome_2	3603085	3611218	8134	3605166	321	3.25683	68.50481	peak_970
chromosome_2	3614321	3614638	318	3614509	143	1.36824	3.33453	peak_971
chromosome_2	3616174	3617251	1078	3616830	173	1.43873	5.07139	peak_972
chromosome_2	3617933	3618633	701	3618438	168	1.68697	9.22447	peak_973
chromosome_2	3620290	3621368	1079	3620483	197	1.74821	11.96228	peak_974
chromosome_2	3629341	3631283	1943	3629700	195	1.79618	12.86172	peak_975
chromosome_2	3650788	3651990	1203	3650959	170	1.72956	10.10118	peak_976
chromosome_2	3652263	3653274	1012	3652541	183	1.86105	13.41492	peak_977
chromosome_2	3653608	3654675	1068	3653972	221	2.11205	22.01822	peak_978
chromosome_2	3656366	3658080	1715	3657225	161	1.63853	8.04078	peak_979
chromosome_2	3671101	3672519	1419	3671858	228	2.15694	23.78689	peak_980
chromosome_2	3679233	3680360	1128	3680092	184	1.86084	13.48003	peak_981
chromosome_2	3684448	3685093	646	3684756	220	2.09324	21.47752	peak_982
chromosome_2	3685771	3687651	1881	3686982	257	2.31892	31.11573	peak_983
chromosome_2	3690004	3690840	837	3690368	170	1.69047	9.39143	peak_984
chromosome_2	3693703	3694384	682	3694307	152	1.42304	4.29594	peak_985
chromosome_2	3705052	3705327	276	3705186	145	1.4767	4.88462	peak_986
chromosome_2	3708957	3709395	439	3709322	131	1.32311	2.559	peak_987
chromosome_2	3709772	3710118	347	3709924	180	1.72638	10.58556	peak_988
chromosome_2	3815575	3815815	241	3815714	217	1.67948	11.49683	peak_989
chromosome_2	3940367	3941111	745	3940858	205	2.08356	19.8712	peak_990
chromosome_2	3941405	3941842	438	3941653	189	1.92173	15.07278	peak_991
chromosome_2	3942129	3943113	985	3942793	168	1.70933	9.62633	peak_992
chromosome_2	3943423	3946835	3413	3945436	210	2.13414	21.48008	peak_993
chromosome_2	3947181	3953719	6539	3952351	244	2.47803	33.70482	peak_994
chromosome_2	3954047	3956501	2455	3954930	208	2.11391	20.83058	peak_995
chromosome_2	4178357	4178696	340	4178635	142	1.38546	3.54222	peak_996
chromosome_2	4217817	4218191	375	4217995	152	1.5475	6.18293	peak_997
chromosome_2	4218866	4219435	570	4219205	164	1.66887	8.70556	peak_998
chromosome_2	4525576	4525853	278	4525710	168	1.59364	7.56725	peak_999
chromosome_2	4545649	4549466	3818	4549261	283	2.72862	46.17267	peak_1000
chromosome_2	4550595	4556692	6098	4552133	274	1.99873	23.65236	peak_1001
chromosome_2	4557703	4559197	1495	4558240	206	2.01181	18.35477	peak_1002
chromosome_2	4559456	4569502	10047	4560875	261	2.64997	40.60096	peak_1003
chromosome_2	4569803	4573301	3499	4571339	237	2.40722	31.01232	peak_1004
chromosome_2	4573569	4574667	1099	4573993	200	2.03299	18.31387	peak_1005
chromosome_2	4574908	4585044	10137	4577221	279	2.83203	48.42037	peak_1006
chromosome_2	4641968	4642274	307	4642126	156	1.37901	3.74788	peak_1007
chromosome_2	5124089	5124411	323	5124245	144	1.46659	4.71	peak_1008
chromosome_2	5124807	5128629	3823	5127479	213	2.16448	22.46934	peak_1009
chromosome_2	5128892	5136762	7871	5134414	241	2.44768	32.54016	peak_1010
chromosome_2	5151879	5152413	535	5152126	177	1.53167	6.80232	peak_1011
chromosome_2	5153759	5154575	817	5154561	134	1.3231	2.60699	peak_1012
chromosome_2	5156835	5158289	1455	5157579	167	1.69922	9.39247	peak_1013
chromosome_2	5158589	5160004	1416	5159170	189	1.90192	14.66764	peak_1014
chromosome_2	5165821	5167838	2018	5166165	204	1.72884	11.93065	peak_1015
chromosome_2	5168648	5169172	525	5168937	198	2.01276	17.70557	peak_1016
chromosome_2	5174991	5179379	4389	5177696	221	2.24539	25.19485	peak_1017
chromosome_2	5180864	5182429	1566	5181047	188	1.81425	12.80147	peak_1018
chromosome_2	5185572	5188685	3114	5186003	227	1.94217	18.39362	peak_1019
chromosome_2	5192695	5195046	2352	5194717	280	2.54749	40.51093	peak_1020
chromosome_2	5195999	5197153	1155	5196210	198	2.01276	17.70557	peak_1021
chromosome_2	5198007	5198738	732	5198519	235	2.387	30.25908	peak_1022
chromosome_2	5219153	5219598	446	5219556	133	1.35533	2.97472	peak_1023
chromosome_2	5221649	5222288	640	5221915	162	1.63384	8.00896	peak_1024
chromosome_2	5230799	5232403	1605	5231327	203	1.91083	15.87505	peak_1025
chromosome_2	5233599	5234441	843	5233906	235	2.22287	26.1483	peak_1026
chromosome_2	5237383	5238427	1045	5237518	175	1.68729	9.58277	peak_1027
chromosome_2	5239324	5240358	1035	5239551	199	2.00663	17.66212	peak_1028
chromosome_2	5244605	5247473	2869	5247020	251	2.28458	29.50461	peak_1029
chromosome_2	5250867	5251275	409	5251137	203	1.95949	16.94903	peak_1030
chromosome_2	5251689	5252785	1097	5252122	235	1.97064	19.73138	peak_1031
chromosome_2	5253658	5254708	1051	5254043	208	1.86479	15.19657	peak_1032
chromosome_2	5265187	5266367	1181	5266140	247	2.50837	34.88577	peak_1033
chromosome_2	5269405	5270190	786	5269834	220	2.23528	24.84735	peak_1034
chromosome_2	5270742	5307634	36893	5294093	338	3.2109	70.60173	peak_1035
chromosome_2	5308119	5308855	737	5308625	192	1.91912	15.2443	peak_1036
chromosome_2	5324799	5325533	735	5325010	156	1.58796	6.98288	peak_1037
chromosome_2	5330022	5330956	935	5330696	168	1.62805	8.17319	peak_1038
chromosome_2	5335915	5336660	746	5336456	180	1.70895	10.24881	peak_1039
chromosome_2	5338493	5338935	443	5338673	145	1.33794	2.9763	peak_1040
chromosome_2	5339194	5342117	2924	5339704	241	2.43025	32.10503	peak_1041
chromosome_2	5343037	5343628	592	5343369	177	1.80036	11.83735	peak_1042
chromosome_2	5370417	5372127	1711	5370586	179	1.76638	11.30581	peak_1043
chromosome_2	5372544	5377145	4602	5376047	232	2.2069	25.4314	peak_1044
chromosome_2	5390593	5390971	379	5390844	144	1.44856	4.45535	peak_1045
chromosome_2	5391553	5393710	2158	5393434	212	1.89051	16.06111	peak_1046
chromosome_2	5395937	5396849	913	5396531	203	1.85938	14.73918	peak_1047
chromosome_2	5398738	5400210	1473	5399113	247	2.26043	28.40899	peak_1048
chromosome_2	5401443	5401746	304	5401624	167	1.61841	7.95962	peak_1049
chromosome_2	5402515	5408850	6336	5408467	669	2.86583	116.00406	peak_1050
chromosome_2	5409478	5410166	689	5409731	635	5.06102	224.25803	peak_1051
chromosome_2	5410604	5426947	16344	5419965	395	4.0053	109.28192	peak_1052
chromosome_2	5427757	5440641	12885	5438465	256	2.43051	34.02709	peak_1053
chromosome_2	5441139	5444272	3134	5441854	240	2.38532	30.83662	peak_1054
chromosome_2	5444890	5447186	2297	5445857	253	2.56905	37.29424	peak_1055
chromosome_2	5447571	5453921	6351	5450599	365	3.70187	91.98779	peak_1056
chromosome_3	169	4516	4348	917	495	4.6718	161.82091	peak_1057
chromosome_3	5969	10204	4236	6824	281	2.43898	37.46952	peak_1058
chromosome_3	11285	12287	1003	11796	246	2.27582	28.71052	peak_1059
chromosome_3	16127	19673	3547	16816	253	2.39242	32.62318	peak_1060
chromosome_3	20879	26160	5282	25401	264	2.22377	29.24317	peak_1061
chromosome_3	28020	30172	2153	29423	230	1.87343	16.90879	peak_1062
chromosome_3	30858	32023	1166	31252	227	2.08939	22.02594	peak_1063
chromosome_3	36263	39968	3706	37632	211	2.11449	21.13381	peak_1064
chromosome_3	41181	42420	1240	41655	214	2.17459	22.803	peak_1065
chromosome_3	42914	44597	1684	43684	285	2.89272	51.13638	peak_1066
chromosome_3	45265	47189	1925	46686	234	2.14194	23.99865	peak_1067
chromosome_3	48265	49702	1438	49216	214	2.17459	22.803	peak_1068
chromosome_3	51995	53012	1018	52563	221	2.24539	25.19485	peak_1069
chromosome_3	53565	54793	1229	53813	225	2.1406	23.09187	peak_1070
chromosome_3	56037	57407	1371	57067	273	2.68541	43.39446	peak_1071
chromosome_3	58534	77296	18763	59497	402	4.0761	113.47297	peak_1072
chromosome_3	78143	80974	2832	78566	272	2.44873	36.58811	peak_1073
chromosome_3	82856	83921	1066	83428	223	2.05273	20.77242	peak_1074
chromosome_3	85101	85736	636	85621	179	1.75398	11.06596	peak_1075
chromosome_3	86481	88528	2048	87115	208	1.87625	15.45486	peak_1076
chromosome_3	90329	92210	1882	91277	247	2.43623	33.02174	peak_1077
chromosome_3	93116	93476	361	93289	134	1.31994	2.56913	peak_1078
chromosome_3	94177	97023	2847	96473	192	1.77827	12.30613	peak_1079
chromosome_3	115054	115627	574	115091	147	1.40804	3.96129	peak_1080
chromosome_3	123538	141549	18012	140003	332	3.36809	74.15688	peak_1081
chromosome_3	141917	148139	6223	144793	275	2.79157	46.63918	peak_1082
chromosome_3	152947	156402	3456	153246	245	2.3256	29.89474	peak_1083
chromosome_3	166160	193035	26876	179210	338	3.14059	68.39064	peak_1084
chromosome_3	193281	205044	11764	201743	292	2.96352	54.37156	peak_1085
chromosome_3	205306	208230	2925	205789	341	3.45912	78.89369	peak_1086
chromosome_3	208476	235001	26526	216697	415	4.20759	121.41181	peak_1087
chromosome_3	235246	242850	7605	236738	323	3.27706	69.52065	peak_1088
chromosome_3	243103	250550	7448	245164	421	4.26827	125.14166	peak_1089
chromosome_3	252187	253448	1262	252661	218	1.67196	11.37006	peak_1090
chromosome_3	253705	257866	4162	255758	257	1.98764	21.94605	peak_1091
chromosome_3	258528	264887	6360	261340	416	4.2177	122.02998	peak_1092
chromosome_3	265169	281447	16279	267849	383	3.88393	102.24387	peak_1093
chromosome_3	284754	289486	4733	289150	264	2.36444	33.2079	peak_1094
chromosome_3	292444	293892	1449	293066	213	2.00535	18.79324	peak_1095
chromosome_3	294533	295645	1113	294923	246	2.39307	31.77262	peak_1096
chromosome_3	296698	298674	1977	297722	216	1.89618	16.48022	peak_1097
chromosome_3	301253	301487	235	301353	145	1.4753	4.86693	peak_1098
chromosome_3	305437	307795	2359	307331	247	2.26043	28.40899	peak_1099
chromosome_3	312023	312552	530	312144	146	1.48682	5.06197	peak_1100
chromosome_3	315123	315677	555	315495	153	1.50932	5.62228	peak_1101
chromosome_3	317458	318352	895	317633	204	1.80062	13.50515	peak_1102
chromosome_3	319306	319864	559	319483	141	1.29428	2.37244	peak_1103
chromosome_3	325158	325393	236	325224	138	1.35446	3.0603	peak_1104
chromosome_3	326977	327941	965	327512	167	1.61841	7.95962	peak_1105
chromosome_3	328955	329764	810	329411	178	1.68599	9.70578	peak_1106
chromosome_3	331278	331798	521	331488	224	2.12439	22.59813	peak_1107
chromosome_3	333456	341680	8225	336486	247	2.50837	34.88577	peak_1108
chromosome_3	384975	386747	1773	385757	196	1.96647	16.54916	peak_1109
chromosome_3	387225	387677	453	387554	143	1.30547	2.53728	peak_1110
chromosome_3	417791	419451	1661	418126	264	2.33977	32.51864	peak_1111
chromosome_3	421202	423366	2165	422667	238	2.34536	29.57866	peak_1112
chromosome_3	424397	425849	1453	425711	177	1.80036	11.83735	peak_1113
chromosome_3	426657	426921	265	426765	152	1.5475	6.18293	peak_1114
chromosome_3	429572	432280	2709	430454	370	3.75244	94.79986	peak_1115
chromosome_3	432577	437094	4518	433718	232	2.35665	29.14271	peak_1116
chromosome_3	437495	441559	4065	440850	250	2.53871	36.08215	peak_1117
chromosome_3	442301	443741	1441	442995	268	2.61234	40.62029	peak_1118
chromosome_3	445106	448494	3389	446408	249	2.43608	33.27937	peak_1119
chromosome_3	449463	453746	4284	450577	260	2.30446	31.06247	peak_1120
chromosome_3	455706	457935	2230	456223	267	2.29444	31.58261	peak_1121
chromosome_3	458534	459609	1076	458936	204	1.9628	17.10411	peak_1122
chromosome_3	460913	462163	1251	461808	159	1.58571	7.06776	peak_1123
chromosome_3	464768	467001	2234	466799	231	2.00654	20.31402	peak_1124
chromosome_3	470533	470964	432	470758	162	1.38848	4.01631	peak_1125
chromosome_3	473421	474458	1038	474150	229	2.2673	26.60391	peak_1126
chromosome_3	474842	477127	2286	476343	228	2.02192	20.44903	peak_1127
chromosome_3	477434	477917	484	477774	158	1.60449	7.33986	peak_1128
chromosome_3	478201	478621	421	478350	153	1.55762	6.37902	peak_1129
chromosome_3	480900	482566	1667	482018	197	1.89577	15.10957	peak_1130
chromosome_3	484313	486179	1867	485009	256	2.58644	38.18112	peak_1131
chromosome_3	487512	488435	924	487863	206	2.09368	20.18893	peak_1132
chromosome_3	489358	491277	1920	489690	209	1.98905	18.08863	peak_1133
chromosome_3	492383	500531	8149	492928	310	3.14558	63.00841	peak_1134
chromosome_3	500914	502304	1391	501673	220	1.9114	17.1236	peak_1135
chromosome_3	502586	506988	4403	503490	239	1.85039	16.9349	peak_1136
chromosome_3	508048	510873	2826	510105	308	2.94612	56.74294	peak_1137
chromosome_3	513489	513937	449	513890	152	1.44458	4.61227	peak_1138
chromosome_3	514945	517032	2088	515346	213	2.16448	22.46934	peak_1139
chromosome_3	517751	519856	2106	518916	179	1.82059	12.35416	peak_1140
chromosome_3	521387	523194	1808	522399	288	2.3551	35.82259	peak_1141
chromosome_3	523790	524583	794	524172	160	1.62842	7.82422	peak_1142
chromosome_3	525843	527660	1818	526073	261	2.46777	35.68153	peak_1143
chromosome_3	528236	528718	483	528437	215	1.94778	17.61359	peak_1144
chromosome_3	528973	529297	325	529181	140	1.30627	2.50126	peak_1145
chromosome_3	532021	533098	1078	532479	178	1.81048	12.09467	peak_1146
chromosome_3	534104	536095	1992	534838	227	2.27319	26.52712	peak_1147
chromosome_3	546810	547595	786	547256	211	2.07496	20.2219	peak_1148
chromosome_3	548706	549216	511	549077	145	1.42267	4.11749	peak_1149
chromosome_3	555570	556324	755	555895	207	1.82697	14.27811	peak_1150
chromosome_3	558512	559652	1141	559502	188	1.89626	14.48141	peak_1151
chromosome_3	559920	560472	553	560253	180	1.8307	12.61596	peak_1152
chromosome_3	561158	568677	7520	567951	294	2.98374	55.30888	peak_1153
chromosome_3	568916	570514	1599	569305	190	1.93185	15.35668	peak_1154
chromosome_3	571539	572543	1005	571921	165	1.67899	8.93205	peak_1155
chromosome_3	572789	574351	1563	573209	233	2.36677	29.51302	peak_1156
chromosome_3	574683	581722	7040	577718	274	2.78146	46.19786	peak_1157
chromosome_3	581994	583601	1608	582228	238	2.41734	31.39161	peak_1158
chromosome_3	585069	585371	303	585273	137	1.39579	3.56577	peak_1159
chromosome_3	585803	586389	587	585962	182	1.83607	12.85682	peak_1160
chromosome_3	588926	589831	906	589146	184	1.56018	7.58165	peak_1161
chromosome_3	609341	609912	572	609701	167	1.53126	6.45017	peak_1162
chromosome_3	611570	612665	1096	612036	179	1.60604	8.24593	peak_1163
chromosome_3	612944	619308	6365	617171	196	1.86709	14.42968	peak_1164
chromosome_3	620091	620364	274	620168	141	1.33009	2.80956	peak_1165
chromosome_3	628999	630643	1645	629965	303	3.06826	59.41338	peak_1166
chromosome_3	642640	643500	861	642853	179	1.82059	12.35416	peak_1167
chromosome_3	648567	653297	4731	650592	235	2.32645	28.75472	peak_1168
chromosome_3	657741	662545	4805	660061	349	3.47046	81.04693	peak_1169
chromosome_3	665122	665503	382	665381	175	1.78013	11.32969	peak_1170
chromosome_3	670395	672998	2604	671362	259	2.62974	39.76392	peak_1171
chromosome_3	674489	674855	367	674515	133	1.3133	2.47634	peak_1172
chromosome_3	684020	691080	7061	686848	332	3.36809	74.15688	peak_1173
chromosome_3	726351	727094	744	726918	186	1.89139	14.23392	peak_1174
chromosome_3	929889	930289	401	930107	140	1.29915	2.41683	peak_1175
chromosome_3	1148271	1148551	281	1148423	132	1.34521	2.83424	peak_1176
chromosome_3	1152554	1159567	7014	1156055	229	2.32631	28.04328	peak_1177
chromosome_3	1160788	1167713	6926	1164274	203	1.99935	17.83047	peak_1178
chromosome_3	1172524	1172811	288	1172662	133	1.35533	2.97472	peak_1179
chromosome_3	1175112	1175343	232	1175218	155	1.47758	5.19632	peak_1180
chromosome_3	1175908	1176598	691	1176064	230	2.11688	22.98545	peak_1181
chromosome_3	1179741	1180907	1167	1180316	194	1.82653	13.43374	peak_1182
chromosome_3	1181439	1183810	2372	1181920	209	1.92443	16.61919	peak_1183
chromosome_3	1184152	1187277	3126	1186256	198	2.01276	17.70557	peak_1184
chromosome_3	1187508	1188027	520	1187610	160	1.49373	5.60259	peak_1185
chromosome_3	1195138	1195947	810	1195663	175	1.78013	11.32969	peak_1186
